# Time-averaged data for fix printp
# TimeStep v_pxy v_pxz v_pyz v_pxx v_pyy v_pzz
4908 -1355.5 910.647 279.675 54179.4 46134.2 50779.8
4910 -1249.49 1497.03 210.495 52255.8 45464.2 50153.4
4912 -1228.61 1913.28 82.9562 50187.4 45081.4 49815.4
4914 -1230.56 2321.96 34.4641 48606.1 45104.1 50113.6
4916 -1203.73 2695.55 77.92 47603.5 45635.4 51056.2
4918 -1063.02 3009.75 227.836 46691 46289.7 52204.9
4920 -846.056 3113.66 353.23 45636.9 46621.4 53162.3
4922 -548.953 3049.04 492.484 44584.2 46704.5 53766.8
4924 -366.764 2797.7 676.735 44403.9 46805.5 54344.9
4926 -394.712 2485.42 843.541 45128.4 47215.3 55020.2
4928 -565.315 2059.73 879.49 46757.3 47895.2 55720.2
4930 -767.22 1509.91 911.277 49108.8 48877.5 56172.4
4932 -1194.52 1000.96 835.05 51907.3 49941.1 56545.5
4934 -1533.49 745.613 627.701 54823.9 50929.6 56667.9
4936 -1208.33 610.019 326.685 57072.5 51187.4 56071.3
4938 -658.206 461.356 -115.811 58341.3 51260.5 54891.2
4940 -212.029 353.466 -865.565 58956.9 51399.5 53577.8
4942 133.037 442.961 -1731.49 58933.2 51163.8 52269.9
4944 445.364 827.127 -2536.31 58428.2 50634.2 51027.3
4946 701.515 1363.28 -3241.73 57372.7 50113.2 49944.9
4948 781.334 1919.31 -3825.17 55405.7 49659.2 49238.2
4950 834.261 2510.29 -4305.49 53301.9 49171.1 48786.3
4952 985.472 3068.89 -4594.45 50971.8 48631.9 48693.6
4954 1161.83 3452.1 -4556 48572.6 48198.1 48821.8
4956 1255.27 3737.77 -4273.99 46703.9 48099.5 49257
4958 1200.71 3780.12 -3860.34 45591.2 48143.8 50057.6
4960 989.057 3521.33 -3259.31 45106.6 48365.5 51087.5
4962 518.54 3006.36 -2530.06 44997.4 48560.1 51872.7
4964 -107.488 2357.25 -1730.01 45142.3 48773.2 52425.4
4966 -855.676 1617.64 -954.686 46021.6 49168.2 53140.2
4968 -1660.93 831.476 -460.687 47570.7 49847.8 54037
4970 -2447.42 208.248 -316.8 49619.5 50826.2 54944.6
4972 -3103.33 -198.978 -461.306 51601 51813.4 55420.1
4974 -3509.7 -415.506 -794.302 53059.8 52030.9 55230.7
4976 -3739.86 -542.608 -1183.13 54058.8 51460.7 54410.1
4978 -3869.61 -583.978 -1684.47 54736.3 50831.2 53225.9
4980 -3973.04 -453.201 -2161.91 55365.4 50457.6 52114.4
4982 -4021.26 -135.513 -2545.51 56218.2 50538.6 51282
4984 -3775.02 414.846 -2779.14 56922.8 50847.8 50539.8
4986 -3428.69 1101.15 -2964.13 56877.9 50681.3 49608.8
4988 -3005.89 1630.59 -3068.11 55858.1 49793.9 48475.7
4990 -2539.09 2064.87 -3004.74 54478.3 49113.4 47354.8
4992 -2107.42 2449.41 -2664.98 53215.2 49024.8 46824
4994 -1834.14 2865.91 -2270.69 52027.2 49312.2 46701.9
4996 -1659.98 3079.38 -1786 51032.5 49640.4 46977.2
4998 -1312 3057.11 -1091.81 49963.2 49824.5 47416.4
5000 -938.349 2799.68 -255.336 49214.8 50058 47903.4
5002 -605.757 2245.76 527.46 48751.4 50461.6 48558.7
5004 -289.088 1372.81 1133.42 48818.3 51047.6 49497.6
5006 -43.541 323.631 1641.03 49581.8 51791 50747.5
5008 52.9942 -682.348 2028.8 50854.4 52566.6 52249.8
5010 103.056 -1401.12 2215.95 52163.6 52730.6 53489.2
5012 -137.198 -1723.2 2207.07 52912.4 52067.2 53849.1
5014 -640.617 -1911.29 2107.05 53125.6 50786.7 53610.2
5016 -1177.89 -2064.46 1809.95 53293.6 49485.3 53352.8
5018 -1595.15 -1981.48 1257.91 53498.9 48196.4 53082
5020 -2002.17 -1521.96 627.373 53730.8 46982.4 52780.3
5022 -2521.67 -928.506 51.4008 54142.2 45727.9 52411.4
5024 -2834.28 -458.977 -552.243 54434.8 44470.8 52015.4
5026 -2989.49 46.8141 -1081.35 54667.4 43838.6 51948
5028 -3272.2 488.796 -1470.34 55249.6 44017.5 52164.4
5030 -3493.85 858.678 -1724.16 55180.9 44335.7 52194.4
5032 -3606.2 1266.91 -2043.97 54382.1 44329 51753.3
5034 -3594.8 1577.33 -2348.84 53380.6 44324.9 51034.5
5036 -3616.03 1585.16 -2494.05 52598.9 44959.9 50799.5
5038 -3521.4 1243.15 -2475.32 52041.8 45905.4 50943.7
5040 -3305.03 681.785 -2244.93 51256.1 46734.7 51269.1
5042 -2945.48 89.111 -1949.22 50413.6 47386.9 51281
5044 -2348.49 -419.655 -1626.79 49453 47849.9 50848.8
5046 -1828.38 -883.939 -1221.66 48568.2 48120.8 50401.6
5048 -1489.51 -1284.44 -708.45 48065.3 48415.3 50361.9
5050 -1115.67 -1527.69 -86.455 47985.1 48836.4 50570.9
5052 -845.006 -1595.22 515.655 48037.3 49160.5 50932.3
5054 -797.188 -1462.44 1045.23 48241.9 49279.6 51351.1
5056 -902.981 -1198.94 1337.19 48667.3 49095.6 51657.1
5058 -1014.98 -809.92 1463.68 49352.3 48888.9 52206.1
5060 -1082.98 -404.215 1801.09 49953.2 48681.6 52869.5
5062 -1179.03 101.055 2284.5 50276.1 48039.4 53248.4
5064 -1145.41 712.999 2737.95 50166.4 46838.6 53017.7
5066 -1031.1 1209.04 3118.65 49959.5 45416.2 52216
5068 -906.977 1609.35 3227.1 49935.6 44314 51551.6
5070 -883.025 1890.52 3053.5 50100.9 43870.4 51082.9
5072 -912.112 1974.3 2682.17 50119.8 43817.5 50462.4
5074 -769.674 1781.95 2186.83 49952.9 43836 49895.9
5076 -430.199 1371.69 1667.96 49652.9 43781.5 49615.6
5078 -217.776 731.207 1110.84 49366.9 43981.1 49566.1
5080 -130.517 -2.57427 569.679 49284.7 44534.2 49709.4
5082 -235.874 -848.972 184.799 49464.3 45605.4 50116
5084 -295.773 -1599.41 -199.353 50061.8 47025.6 50791.4
5086 -403.7 -2136.91 -614.864 51101.6 48635.1 51659.7
5088 -576.329 -2283.18 -979.548 52155.1 50445 52834.8
5090 -714.603 -2118.64 -1287.59 52823.5 52013.4 54143.5
5092 -762.353 -1765.93 -1511.32 53175.7 52952.1 55296.5
5094 -821.572 -1181.56 -1750.25 53322.2 53251.2 56033.7
5096 -822.877 -514.282 -2037.42 53422.4 53068 56515.9
5098 -878.686 165.617 -2310.49 53653.4 52815.3 56770.7
5100 -788.536 896.567 -2581.2 53458.4 52413.5 56638.9
5102 -277.131 1352.47 -2634.83 52807.2 51581.6 55988.3
5104 351.698 1465.69 -2375.65 52151.9 50458 55446.8
5106 916.831 1468.75 -1856.09 51607.8 49072.7 55016.7
5108 1439.42 1372.06 -1131.34 51303.7 47752.1 54682.4
5110 1975.9 1087.42 -235.358 51360.7 46828.6 54616
5112 2531.55 659.551 405.605 51273.2 46559.7 54658.7
5114 3046.28 145.85 650.236 51180.5 47105.6 54704.7
5116 3426.92 -466.143 676.786 51134.6 48325.1 55129.3
5118 3675.78 -1182.74 720.65 50805.4 49312.6 55211.7
5120 3799.4 -1779.96 884.533 50223.9 49323.8 54330.4
5122 3836.78 -2326.87 1056.98 49573 49044.7 53054.4
5124 3685.34 -2873.59 1228.38 49002.6 49350.3 52086.7
5126 3254.6 -3307.96 1414.57 48832.8 50476.9 51747.7
5128 2852.24 -3462.06 1511.43 48827.4 51688.5 51698.3
5130 2501.64 -3311.5 1350.66 48681.1 52624.2 51717.1
5132 2155.54 -2842.06 1056.22 48531.7 53438.6 51799.8
5134 1839.26 -2275.02 703.739 48654.2 54211.1 52391.4
5136 1549.43 -1639.08 619.25 49222.9 54775.7 53372.2
5138 1352.38 -1003.59 702.606 50123 55069.1 54476
5140 1257.49 -509.541 690.607 50648.4 54486.9 54925.1
5142 1058.01 -28.0567 517.955 50283.4 53233.8 54332.8
5144 635.424 520.022 404.436 49655.4 51683.1 53258.8
5146 124.299 1068.7 328.81 49138.4 50212.8 52231
5148 -221.067 1409.16 293.321 48679.4 48860.9 51511.4
5150 -606.434 1456.29 343.632 48541.4 47895.3 50772
5152 -859.768 1405.76 292.478 48542.7 47186.7 49907.4
5154 -1030.42 1511.32 97.0623 48494.1 46728.9 48777.3
5156 -1294.04 1585.34 -2.36919 48666.8 46848.7 47718.1
5158 -1598.31 1404.93 -84.2599 49205.8 47619.4 47207
5160 -1688.07 1109.67 -83.8655 50020.5 48592 47554.3
5162 -1469.39 787.079 -59.9954 50699.5 49523.7 47877.3
5164 -1111.63 524.867 -136.992 50989 50325.3 47611.5
5166 -603.918 380.837 -295.362 51314.6 50995.8 47387.3
5168 76.2945 538.152 -612.069 51660.8 51403.6 47600
5170 689.536 1000.35 -887.536 51797.9 52048 48026
5172 1300.18 1344.98 -1054.39 51950.8 53000.4 48690.4
5174 1910.35 1367.24 -1256.53 52165.6 53752.4 49657.1
5176 2577.03 1410.42 -1594.08 51955.6 53911.1 50588.1
5178 3074.14 1561.69 -1887.35 51446.3 53659.3 51541.7
5180 3393.65 1640.67 -2074.96 51088.3 53543.2 52818.3
5182 3564.39 1635.13 -2221.19 50893.9 53603.6 54077
5184 3691.34 1541.71 -2260.27 50538.3 53556.7 54731.8
5186 3906.18 1288.95 -2041.22 49918.6 53147.8 54726.1
5188 3954.62 967.716 -1557.76 49253.3 52762.4 54233.2
5190 3590.02 691.888 -924.119 48734.6 52519.3 53640
5192 2915.26 309.397 -269.783 48403.1 52341.4 53092.7
5194 2217.48 -217.783 354.596 48319.8 52108.4 52732.9
5196 1623.2 -785.32 722.075 48332.6 52105.4 52079.3
5198 914.053 -1242.8 720.409 48098.8 51971.9 50547.2
5200 318.113 -1377.76 702.765 47562.7 51652.3 48823.3
5202 -99.6792 -1281.23 818.586 47121.7 51388 47346.9
5204 -458.884 -1135.17 924.295 47177.1 51341.9 46062.6
5206 -575.065 -932.739 1074.85 47391.5 51092.8 45090
5208 -438.597 -596.743 1129.29 47513.7 50598.7 44675
5210 -403.566 -182.514 1129.67 47874 50390.4 44868.2
5212 -586.255 252.312 1016.62 48610.9 50480.5 45600.8
5214 -620.248 591.066 806.53 49388.4 50550.4 46598.1
5216 -493.929 939.903 383.8 49848.1 50255.7 47541.8
5218 -304.385 1328.03 -304.494 50127.9 49602.7 48369.7
5220 -244.159 1585.79 -1002.11 50264.9 48924.9 49521.5
5222 -201.999 1737.55 -1782.08 50153.2 48378.6 50866.2
5224 -201.76 1898.19 -2589.67 49925 47900.9 52253.8
5226 -482.77 1990.38 -3368.38 49375.2 47567.3 53055.8
5228 -1076.6 2020.86 -3993.36 48742 47413.9 53474.5
5230 -1750.76 2003.72 -4292.98 48239.6 47572.9 54002.2
5232 -2424.62 1950.17 -4187.83 47992.2 48092.7 54754.4
5234 -3015.66 1796.35 -3731.63 48009.4 49104.4 55343.4
5236 -3690.02 1682.77 -3227.31 47889.1 50265.3 54991.1
5238 -4086.72 1857.87 -2762.52 47436.9 51229.3 53915.6
5240 -4042.33 2167.25 -2414.54 46798.6 52037.1 52833.1
5242 -3803.61 2299.91 -1942.94 46296.1 53151.1 51887.3
5244 -3371.65 2286.98 -1345.38 46504.5 54630.3 51209.4
5246 -2700.89 2220.67 -747.129 47263.4 56104.3 50862.1
5248 -2154.77 2257.44 -368.471 48645.3 57538.5 50812.1
5250 -1772.46 2391.33 -234.441 49876.1 58561.6 50506.2
5252 -1065.85 2303.97 -72.0593 50194.4 58862.1 50119.6
5254 -266.46 1975.23 -126.722 50869.5 59093.5 50158.9
5256 408.604 1539.63 -294.393 52172.6 59299.8 50612.6
5258 987.217 1159.7 -530.025 53233.6 58797.3 51041.7
5260 1240.3 916.958 -758.568 53638.1 57405.9 51209.9
5262 1186.64 686.185 -1015.48 53274.5 55376.4 51475
5264 1119.08 391.012 -1474.6 52737.6 53574.2 52009.5
5266 1013.26 56.6983 -2137.93 52117.7 51923.3 52867.5
5268 896.021 -346.287 -2576.97 51493.2 50802.6 53507
5270 700.37 -799.938 -2665.52 50859.6 50145.9 53876.9
5272 530.753 -1071.13 -2605.69 50251.8 49661.4 54156.4
5274 527.574 -1226.76 -2368.58 49668.2 49032.2 54311.1
5276 594.642 -1318.94 -2071.22 49301 48798.7 54072.9
5278 602.625 -1435.67 -1855.18 49194.7 49330.6 53696.4
5280 721.574 -1473.03 -1551.11 49517.6 50389.5 53343.3
5282 928.764 -1421.57 -1140.57 50053 51644.2 52842.8
5284 1184.69 -1256.48 -678.824 50159 52937 52328.2
5286 1450.3 -1000.09 -255.995 50354.5 54283.9 52205.9
5288 1585.49 -807.427 98.567 51178.7 55668.4 52619.5
5290 1501.68 -591.617 252.403 52149.2 56795.3 53298.1
5292 1318 -195.982 48.5693 52477.2 56884.5 53328.6
5294 1146.35 427.024 -498.123 51784.5 55746.2 52526.3
5296 966.004 1039.47 -1105.55 50818.5 53921.5 51840.9
5298 834.138 1613.31 -1676.6 50148.6 52202.3 52116.7
5300 866.481 1862.22 -2061.26 49540.6 50727.7 52799
5302 1005.05 1941.06 -2535.41 48860.7 49216.6 53036.7
5304 999.192 2062.93 -3105.43 48386 48008.5 53212
5306 817.508 2087.02 -3459.08 48268.5 47158.1 53650.7
5308 512.184 1984.78 -3523.05 48510.7 46876.5 54273
5310 387.663 1741.14 -3432.53 48961.2 46987.1 55040.9
5312 427.121 1352.11 -3246.73 49550 47612.4 55947.9
5314 537.643 759.496 -3078.43 50328.4 48425.3 56132.7
5316 712.595 146.203 -2754.47 51182.2 49275.6 55829.2
5318 928.451 -496.811 -2328.97 51911.8 50127.1 55369.6
5320 1236.86 -1046.89 -1742.72 52185.1 50541.1 54501
5322 1470.08 -1483.73 -1014.7 51859.7 50373.8 53137.5
5324 1429.15 -1924.45 -313.067 50971.3 49774.9 51144.9
5326 1207.08 -2215.96 348.827 49811.1 49199.4 49078.6
5328 825.537 -2210.04 931.395 48867.9 48969.1 47369.3
5330 331.707 -2007.21 1445.9 48431.2 49132.8 46323.7
5332 -291.775 -1620.16 1752.41 48483.5 49464.4 45941
5334 -1030.25 -1081.87 1884.67 49130.5 49960.8 46398.5
5336 -1709.96 -438.791 1782.13 50030.8 50535.3 47799.4
5338 -1930.83 -44.4748 1576.41 50683.8 50530.9 48572.5
5340 -1611.31 105.199 1212.67 50978.7 49947.9 48469.3
5342 -1089.01 175.768 350.419 51469.7 49229.4 48998.2
5344 -539.322 111.913 -749.652 52194.6 48505.9 49936.1
5346 9.15493 -89.4793 -1715.84 52881.1 47271.3 50423
5348 510.063 -391.476 -2601.91 53348.5 45849.6 50584.4
5350 920.055 -680.154 -3274.07 53650.6 44749.6 50353.4
5352 1240.52 -966.295 -3575.52 53917.5 44205.9 50004.6
5354 1425.8 -1294.18 -3591.53 54162.2 44325.2 50071.1
5356 1535.12 -1622.02 -3450.41 53898.7 44944.4 50372.7
5358 1586.37 -1712.84 -3059.67 53183.4 45831.6 50642.9
5360 1538.31 -1645.34 -2518.13 52329.7 46932.3 50853.3
5362 1380.92 -1513.58 -1825.8 51189.6 47710.6 50806.9
5364 1021.46 -1411.63 -1221.97 49748.6 47727.7 50459.6
5366 513.505 -1344.64 -724.977 48250.9 47166.9 50032.1
5368 13.5163 -1153.3 -309.659 46984.5 46764.1 49793.8
5370 -505.086 -840.646 -63.307 46452.9 46848.8 49816.7
5372 -952.938 -493.626 219.246 46780.7 47451.3 49965
5374 -1197.4 -84.7238 484.483 47392.1 47666.2 49745.1
5376 -1236.42 189.236 445.994 47716.2 47323.3 49075.8
5378 -1258.43 378.932 -12.6213 47666.2 46566.6 48243
5380 -1268.17 596.143 -669.04 47811.2 46044.8 48003.5
5382 -1158.28 876.114 -1323.41 48692.2 46222.3 48701
5384 -844.079 1164.34 -1803.76 49813.3 46879.1 49804.2
5386 -431.357 1342.33 -2119.16 50606 47564.8 50503.3
5388 -32.2609 1369.68 -2368.02 50969.7 48031.8 50723.6
5390 326.95 1363.38 -2432.25 51214.2 48556.2 51037.7
5392 580.29 1371.71 -2526.6 51488.4 49122.9 51533
5394 685.841 1405.24 -2646.22 51363.8 49446.4 51585.4
5396 801.183 1475.89 -2639.97 50607.3 49574 51130.6
5398 1036.68 1595.26 -2489.32 49712.4 49826 50798.5
5400 1251.65 1694.76 -2327.5 49172.2 50468 50898.5
5402 1580.64 1701.66 -2111.32 48937.9 51477.8 51193.4
5404 1893.56 1407.8 -1799.68 48616.3 52403.9 51442.6
5406 2178.06 908.157 -1446.34 48500.5 53219.2 51669.2
5408 2495.11 440.472 -1132.56 48558.7 53916.5 51840.7
5410 2894 14.0353 -914.75 48471.2 53912.9 51882.4
5412 3371.5 -314.613 -874.714 48023.7 52897.5 51459.8
5414 3881.48 -521.323 -1052.3 47299.2 51317 50343.5
5416 4299.18 -680.629 -1260.1 46639.5 49684.3 49039.3
5418 4641.24 -802.495 -1387.99 46280.5 48366.1 48211.3
5420 4881.11 -842.974 -1582.12 46473.8 47718.1 48122
5422 4958.56 -762.249 -1819.35 46982.8 47624.2 48387.7
5424 4825.8 -575.887 -2117.37 47757.7 47974.7 48496.7
5426 4451.36 -242.841 -2447.94 48542.7 48646 48859.9
5428 3822.05 327.682 -2591.64 49143.5 49517.2 49382.7
5430 3097.12 1093.81 -2661.7 49481.2 50547.9 49924.1
5432 2430.19 1886.73 -2784.78 49797.7 51785.7 50869.1
5434 1828.84 2714.41 -2976.67 49949.6 53077.1 51899
5436 1155.16 3418.32 -3119.31 49830.8 54092.5 52427.4
5438 464.707 3890.31 -3088.02 49285 54337.1 52416
5440 -151.961 4208.84 -3114.34 48559.4 54065.4 52322.8
5442 -805.084 4318.73 -3215.4 48059 53889.9 52244.7
5444 -1449.35 4036.07 -3246.69 47753.4 54183.4 52154.1
5446 -2078.43 3502.55 -3168.3 47331.9 54630.2 52164.2
5448 -2576.63 2779.23 -2864.61 46928.4 54895 52340.9
5450 -2901.32 2018.89 -2438.32 46667.3 54950.6 52460.5
5452 -3012.54 1362.48 -2194.97 46468.8 54543 52396.9
5454 -2837.38 780.109 -2151.72 46272.6 53343 52204.6
5456 -2487.96 145.967 -2263.51 45737.3 52054.1 51974.1
5458 -2031.16 -571.891 -2310.96 45040.6 51065.7 51384.1
5460 -1306.47 -1259.36 -2272.56 44810.1 50380.4 50445.7
5462 -356.056 -1567.53 -2172.53 45171.2 49962.2 49734.9
5464 631.367 -1543.8 -2095.74 45793.4 49419.8 49331.9
5466 1518.52 -1302.75 -2056.96 46597.1 49146.4 49283.7
5468 2158.55 -832.506 -2137.23 47866.3 49239.9 49449
5470 2684.93 -359.857 -2056.58 49406.5 49542.9 49614.8
5472 3176.43 213.747 -1712.06 51342.2 50082.9 50057.7
5474 3438.8 943.22 -1316.16 53280.2 51070.6 51105.3
5476 3441.18 1646.4 -849.944 54883.8 52226.2 52370.4
5478 3109.59 2147.12 -285.429 56129 53369 53640.3
5480 2436.51 2560.68 379.96 57395.2 54324.2 54789.1
5482 1477.14 2910.59 973.242 58600.6 55094 55768.6
5484 397.676 3150.68 1416.97 59349.7 55648 56559.3
5486 -713.873 3259.23 1814.49 59397.9 55775.5 57214.8
5488 -1813.81 3244.86 2079.45 58743 55405.5 57340.5
5490 -2933.34 3129.94 2113.47 57684.1 54753.6 56814.6
5492 -3792.16 2985.78 1893.38 56339.7 53988.3 56014.9
5494 -4230.25 2688.48 1417.43 54775.8 53159.6 55085.5
5496 -4385.49 2260.02 665.27 53178.3 52203.9 53787.3
5498 -4248.24 1855.9 -156.829 51627.1 51497.1 52615.9
5500 -3742.97 1338.22 -849.16 49870 50841.1 51596.1
5502 -2972.4 922.687 -1420.1 48275.1 50263 50667.5
5504 -2145.05 721.699 -1870.83 47055 49877.1 49736.1
5506 -1249.34 627.479 -2113.18 46271.9 49865.8 49039.5
5508 -302.693 633.432 -2040.37 46116.9 50283.7 48899.6
5510 552.636 746.633 -1701.88 46503.3 50989.4 49294.3
5512 1250.45 749.376 -986.925 47275.2 51912.4 50102.9
5514 1686.76 595.676 -27.5149 48210.1 52790.2 51066.8
5516 1872.64 508.805 979.203 49351.4 53433.3 52175
5518 1927.65 662.211 1771.05 50579.6 53905.3 53069.7
5520 1801.87 1088.9 2383.19 51704.2 54061.5 53805.8
5522 1259.43 1587.03 3066.99 52702.4 54053.9 54742.2
5524 446.231 2077.18 3707.67 53913.8 54095.1 55934.5
5526 -123.545 2444.51 3828.82 54915.6 53457.5 56981.1
5528 -468.955 2661.89 3335.58 55412.2 52026 57398
5530 -874.927 2681.8 2523.71 55350.9 50496.7 57209.4
5532 -1181.96 2557.88 1642.63 55045.3 49122.4 56766.8
5534 -1125.94 2199.89 894.871 54539.2 47865.7 56398.4
5536 -792.207 1687.2 108.679 53851.4 47006.8 55752
5538 -353.113 1092.45 -769.373 52979.8 46543 54954.2
5540 101.732 405.309 -1745.67 52022.2 46584.9 54143.4
5542 579.52 -367.529 -2677.26 51066.6 47137 53459.9
5544 1062.89 -1076.6 -3299.43 50043.5 47748.4 52643.4
5546 1588.92 -1655.43 -3475.56 48955.9 48257 51808.8
5548 2049.08 -2059.79 -3492.94 47843.9 48758.3 51171.6
5550 2314.31 -2282.91 -3276.92 46891.7 49332.4 50916.3
5552 2307.56 -2336.13 -2810.28 46149 49912.8 51035.2
5554 2099.6 -2350.54 -2057.65 45760.6 50193.5 51577.6
5556 1750.17 -2216.56 -1132.87 45678.7 50281.1 52497
5558 1328.83 -1634.3 -239.002 45902 50295.1 53444.1
5560 847.277 -682.276 690.988 46266.3 50366 54364
5562 336.932 252.638 1749.05 46889.4 49995.1 55090.1
5564 -311.425 957.946 2524.56 47446.3 49053.1 55020.1
5566 -1076.41 1423.95 2957.54 47978.5 47986.4 54391.8
5568 -1813.07 1684.79 3225.01 48721.9 47095.5 53668
5570 -2382.83 1836.54 3207.74 49510.6 46491.3 53001
5572 -2698.77 1721.87 2800.89 50255.6 46181.1 52266.1
5574 -2766.53 1188.27 2210.59 50865.2 46327.4 51545
5576 -2634.2 304.045 1473.32 51419.5 46727.9 50918.9
5578 -2313.51 -748.079 579.813 51808.9 47273.9 50555.4
5580 -1813.19 -1938.42 -514.586 52131.8 48094.9 50352.9
5582 -1214.45 -3049.98 -1558.78 52276.2 48902.6 50038.5
5584 -564.526 -3944.68 -2379.84 51950 49132 49656.3
5586 98.0859 -4675.7 -2907.18 51119.9 48876.7 49650.9
5588 886.888 -5144.58 -3197.02 50230 48757.4 50405.7
5590 1657.36 -5353.04 -3212.63 49526.4 49261.3 51879.3
5592 2117.33 -5292.07 -2905.54 49050.5 49893.8 53660
5594 2276.49 -4849.88 -2546.26 48705.9 50283.1 55288.8
5596 2239.37 -4091 -2139.63 48385.9 50596 56587
5598 2034.72 -3262.07 -1618.94 48010.2 50715.3 57535.1
5600 1743.16 -2433.67 -941.699 47608.2 50464 57895.9
5602 1361.65 -1624.26 -116.581 47166.9 49797.7 57454
5604 861.044 -965.829 755.481 47016 49152.5 56451.8
5606 230.112 -437.852 1528.36 47298 48893 55267.1
5608 -489.907 -141.686 2187.56 47873.7 48946.2 54005.5
5610 -1194.82 -80.888 2681.44 48502 48967.1 52631.7
5612 -1930.85 -256.348 2965.76 49115.5 49197.3 51239.3
5614 -2622.73 -551.013 2968.42 49732.2 49743.8 49985.6
5616 -3181.01 -939.216 2723.57 50406.4 50609.3 48884.6
5618 -3608.25 -1366.92 2120.27 50971.9 51671.2 48085.3
5620 -3871.98 -1670.43 1180.87 51343.6 52670.1 47636.3
5622 -3847.38 -1752.43 25.137 51523 53530.7 47561.1
5624 -3545.43 -1791.26 -1101.43 51392.9 54267.8 47878.9
5626 -3116.84 -1715.55 -2151.29 51002.4 54603 48107.3
5628 -2562.37 -1595.8 -2925.01 50291 54436.5 48421.4
5630 -2016.13 -1517.67 -3391.68 49544.4 54096.4 48702.6
5632 -1400.3 -1489.63 -3570.13 48866.7 53452.6 48664.5
5634 -789.817 -1438.9 -3413.97 48418 52781.5 48639.2
5636 -257.768 -1183.44 -2743.08 48196.1 52258.3 49120.7
5638 205.574 -820.845 -1704.24 47999.7 51862.3 50016.1
5640 496.676 -402.683 -461.955 47545.6 51060.8 50611.8
5642 634.248 -114.151 800.045 47156.5 49963.9 50738.2
5644 646.858 73.2886 1992.12 46950.3 48833.9 50755.7
5646 497.472 203.238 3153.03 47019.1 47969.8 51061.4
5648 191.847 105.554 4111.8 47565 47422.4 51876.2
5650 -342.223 -70.6611 4880.56 48368.7 47042.7 52856.9
5652 -1076.77 -389.478 5333.85 49560.8 46830.3 53758.4
5654 -1761.16 -671.382 5382.91 50798.1 46627.5 54681.6
5656 -2282.16 -833.845 4994.17 51616.6 46511.3 55444.5
5658 -2592.97 -875.426 4177.43 52015.8 46427.8 55597.9
5660 -2592.77 -763.564 2949.63 52007.9 46391.2 55183.3
5662 -2209.95 -522.421 1576.9 52018.7 46477.9 54502.3
5664 -1627.91 -152.958 229.098 52241 46871.9 53668.2
5666 -865.209 392.93 -994.016 52530.7 47347.3 52875
5668 24.7572 1107.25 -2050.59 52380.8 47502.3 52073.7
5670 846.403 1774.32 -2946.36 51832.5 47534.1 50763.6
5672 1557.06 1971.87 -3563.81 51115.5 47792.9 49435.8
5674 2176.54 1864.19 -3726.17 50650.6 48378 48848.8
5676 2447.9 1818.95 -3292.2 50428.5 48992 48698.4
5678 2154.36 1851.49 -2484.73 50175.4 49501.8 48717.2
5680 1518.62 1553.74 -1440.85 50221.2 50235.7 49196.3
5682 692.368 1171.07 -328.471 50498.7 51286.7 50119.1
5684 -260.761 1010.94 715.906 51108.1 52652.7 51489.7
5686 -1449.1 1037.49 1664.24 51845.8 53969.9 53037.3
5688 -2850.43 1033.17 2418.14 52562.3 54788.5 54207.1
5690 -4277.58 882.829 3036.32 52993.2 55080.2 54343.9
5692 -5440.85 659.742 3421.24 53190.7 55075.1 53765.3
5694 -6205.79 607.663 3531.37 53404 55176.8 53316.6
5696 -6512.41 741.515 3208.88 53738.9 55410.7 53086
5698 -6205.18 895.941 2549.34 54021.1 55626 52747.7
5700 -5445.15 950.591 1685.35 54200.7 55533.7 52220
5702 -4353.73 726.676 708.668 53984.9 54894.2 51475.2
5704 -3039.82 352.974 -339.17 53250.2 53785.4 50436.2
5706 -1561.2 -102.669 -1346.86 52217.1 52429.8 49280
5708 -90.3544 -687.456 -2212.52 51387.5 51360.6 48417.1
5710 1306.16 -1361.52 -2828.51 50715.5 50460.5 47908.2
5712 2555.93 -1999.76 -3242.1 50270.6 49842.5 48019
5714 3467.75 -2505.01 -3346.31 49815.3 49468.8 48461.9
5716 3945.96 -2804.02 -3169.35 49139.9 49086.6 48909.9
5718 3939.86 -2882.92 -2804.93 48187.5 48655.4 49064.3
5720 3598.95 -2849.26 -2327.24 47406.6 48585.8 49246.6
5722 2948.49 -2705.32 -1677.44 47038.8 49127.7 49787.4
5724 2144.56 -2365.36 -981.817 47047.3 50009.4 50709.1
5726 1301.75 -1946.14 -331.041 47385.9 50874.9 51589
5728 535.013 -1542.32 407.692 47905.9 51516.8 52183.4
5730 -320.159 -1187.39 1109.9 48405.2 52008.1 52497.9
5732 -1118.83 -727.282 1721.8 48720.5 52387.2 52589
5734 -1665.5 -412.45 2361.34 48980.3 52580.8 52261.1
5736 -1842.3 -181.909 3046.44 49294 52564.5 51775.9
